id,name,cusps,betti,torsion,volume,chernsimons,tets,hash,triangulation
609,s307,1,1,[],4.4719007332,-0.153421797,6,3cd210d716dc50e4af72633abc510eb1,gvQPPbdcedffinkqrhr_bBab
610,s308,1,1,[],4.47424448253,-0.137928871,6,ef820b94b9c5dcaadf3a0c0edba856d5,gMvQPabddeffjqsjqqw_bBab
611,s309,1,1,[9],4.4769162614,0.031405314,6,9ec6edbd5bf7a28d3a080152b713a34d,gMvQPabddeffjxknaxj_abBa
612,s310,1,1,[],4.4825076462,0.133537209,6,b3d9338f68e6fe647447c9a9af436984,gMvQPabddeffshwnahw_abBb
613,s311,1,1,[],4.4825199512,0.194358473,6,8495496e33170bf93f4e1f838f1dc0a1,gvMMQdedfdeflhchnnj_abBa
614,s312,1,1,[],4.4834528003,0.003649662,6,712c52962c436c60ae6377213dfa9fde,gzwQPbcedeffxxpurlr_baab
615,s313,1,1,[3],4.484452783,-0.132189037,6,02469681e14e1522aaa0054bcfacc6fc,gvPAQdceefffnkjcpll_baBb
616,s314,1,1,[5],4.4848816588,0.003718928,6,e0a3029b947a039be0d61d890d884d9f,gMzPPabceeffjxhjcqj_abBb
617,s315,1,1,[],4.4920848569,0.208096086,6,704ba8ac9c6361e1c37b0b88adaf063d,gvMMQdcefeefqvhqeij_baab
618,s316,1,1,[],4.4939162644,-0.045917342,6,dc063b813334bf24018091263cb6e3fa,gLPPPbbddeffxjrnxqw_bBab
619,s317,1,1,[],4.49426342699,-0.128813322,6,4cd643a07983d323d089d91e54d86d41,gPLMPabddeffkxjgqqj_abBa
620,s318,1,1,[],4.4974113935,0.111239481,6,bc71c71a76ba1dd64530069f133d7cb8,gMLMPabddeffkxroaxn_bBab
621,s319,1,1,[],4.500415943,-0.186281687,6,9377dccd1b90b3f986356ea81c0001ea,gzzPQacdefffwsqwgjc_bBab
622,s320,1,1,[],4.50242218973,0.148284612,6,dade35e28c5e6b2f40a9e2ac98119420,gLPzQbcdefefdwwqqjn_baBb
623,s321,1,1,[],4.50328416867,0.121664967,6,9b473f4cec4a6b2c90daf6e3c7b91701,gPzzQabceeffrhhkfar_baab
624,s322,1,1,[],4.5040657482,-0.196737294,6,5fb7ccf4b35f08c3c556c1353f00980d,gMvQPabddeffjqsjqxk_bBab
625,s323,1,1,[],4.5050266015,-0.145431475,6,54290aaf048bcd140882d8d6853be072,gMLPPabddeffjqwjhxj_bBab
626,s324,1,1,[],4.50513487446,-0.201757028,6,006ce4b4c1c8247b74ebd25aaba9250c,gMLPPabddeffjqwrhxn_abBb
627,s325,1,1,[],4.50556377681,-0.059670899,6,9b1b967b87031f196f21074610c03079,gPvQPabddeffkxskxxj_abBa
628,s326,1,1,[],4.50571856517,-0.01353513,6,c6c4c40840b6735452c0116dc8c175a4,gPvQPabddeffwqnsxhw_abBb
629,s327,1,1,[],4.50666369922,-0.188725126,6,067937eb0f05725c694aedd9933f44c2,gLMMPcbddeffqqqusxk_abBb
630,s328,1,1,[],4.5110609841,-0.180639483,6,c7bf84bca49c95db2d1283d82db5f3e5,gMLMPabddeffjqcsaqj_baBb
631,s329,1,1,[],4.51172545577,-0.131840099,6,3027a46696c2f90ca21315eb97be57cd,gLzAQccedfeftkqcqwj_bBba
632,s330,1,1,[],4.513416155,-0.101532027,6,811ec3af9cb54b8a8c173860ab85b429,gMzPPabceeffjqhowan_abBb
633,s331,1,1,[2],4.5143982214,0.066136616,6,96f083dd18427be33f4fc91e08b262df,gwPMPaccdeffknsxhhr_abBa
634,s332,1,1,[2],4.5171084561,0.169810525,6,193b1a8c4b605a13c7a2e9b8394eb44b,gMLPPabddeffrxksqqj_bBba
635,s333,1,1,[11],4.52370401431,0.124653879,6,cc082bcf599a1dbe92b6e33aa4d85629,gwPMPaccdeffjnsqhhj_abBa
636,s334,1,1,[],4.5252771793,-0.044179106,6,9c55ba24bab1aed22460f1a20b5ac696,gMzPPabceeffjqhowhw_abBb
637,s335,1,1,[],4.52693863523,0.246299177,6,e2bc64ca23282818fde9b20e80874a43,gMvQPabddeffjqsrqxr_bBba
638,s336,1,1,[],4.529218938,-0.043966758,6,2b895af66f486ade81da500ee95bc369,gMLMPabddeffjxokahw_bBba
639,s337,1,1,[3],4.5308723369,-0.224240985,6,6940868a066162d2ef8c6a1e289c46d8,gMzLQabceeffjxhrjqn_baab
640,s338,1,1,[],4.53630410257,-0.083565232,6,f4473b588d396861d0c3f456e1977787,gzAzQbcbeeffxxronxk_baBb
641,s339,1,1,[7],4.53795684617,0.087770837,6,cb8d253c40f29f05e64587d82febb83d,gvAAQbbdefffqjrqqjs_abBa
642,s340,1,1,[2],4.5396182432,-0.04801641,6,3beaf0ce0491be9be23a202df24ce439,gMLPPabddeffjxnwahw_bBba
643,s341,1,1,[],4.5409725061,0.222375525,6,d349f8d08ec770c1650859e8875ff022,gMzPPabceeffjqhnoar_abBa
644,s342,1,1,[2],4.542711851,0.000298255,6,431848d4f82b0497b8e7db798dc3806f,gMzLQabceeffjxhcrhn_bBba
645,s343,1,1,[],4.5441188808,0.215165267,6,351c8a7d679347c632bbb5c3d45d570c,gMzzQabceeffjxhcjqk_bBab
646,s344,1,1,[],4.5470856237,0.069977806,6,8453b3dda8104686fd8c16505c952620,gPzzQabceeffjqqcjqk_baBb
647,s345,1,1,[],4.5490896291,-0.048205099,6,c3f4a6e6a294f18ff306ee9b11acdd1e,gvPAQdecdeffkcckchj_baab
648,s346,1,1,[],4.5495183072,0.166292442,6,544bc5827487d357fdea6b42f094782a,gMzPPabceeffjqhnoxk_baBb
649,s347,1,1,[2],4.55101777017,0.144835131,6,8478bb7ad2ed1ff67dbf5945ffb173ac,gPzzQabceeffwhhcjqk_bBab
650,s348,1,1,[8],4.5559188899,0.037403413,6,dc803d1097115f5c99aec19aa7808a28,gwLQPaceddffwvhqjhs_bBba
651,s349,1,1,[10],4.5559188899,-0.120736746,6,5813cd6a8e7a8eeea0754e2f7fff03b0,gzzMQbbdefefxrsxqkj_abBb
652,s350,1,1,[2],4.5559188899,-0.120736746,6,02c7fcd3e7784e241307781fdc785c58,gLPzQbcdefffdrwxhfj_baab
653,s351,1,1,[],4.5586917043,0.228033996,6,3f1361f20bd35d0f5bff26d23e5d914c,gMzzQabceeffjqhnwhs_abBb
654,s352,1,1,[],4.5620063111,-0.205448084,6,4ec7407fc3e83243641e5dcff3eade45,gPzzQabceeffjqqjrhk_baab
655,s353,1,1,[],4.56296549827,-0.050257887,6,10723d80a7f7315dda1f1c799245f474,gMLMPabddeffjqwcqqw_abBb
656,s354,1,1,[],4.56356930734,-0.20269068,6,6073e5ad9d5cd5f042523aa6b3d8fdba,gvMAQddedfefirhbxwk_abBb
657,s355,1,1,[],4.56564341608,0.017164275,6,4652df1aac3ae7f635958e3d0724f672,gMLMPabddeffjxokhhn_bBba
658,s356,1,1,[],4.5729620231,-0.123350515,6,af9bd297d13b57f12d78d544e9b2310a,gMzPPabceeffjxhcrhn_abBb
659,s357,1,1,[],4.57322507621,-0.191970454,6,3b35bfa055a5e1766db06e705c8a6311,gwPMPaccdeffjnsxxxk_abBb
660,s358,1,1,[],4.5742795153,0.220058522,6,1e25fc7b45d1983c5b45e88a59c90fe1,gMLPPabddeffjqwraqn_baBb
661,s359,1,1,[],4.57608581311,-0.246570939,6,9822e2f11820ab4ca9101d45472021a8,gvzQQcdcffefrnnamru_baBb
662,s360,1,1,[],4.5780872906,-0.199957864,6,ef6712729d9a142eac796bc82143e90c,gwAMPaccdeffjgnqqqs_baBb
663,s361,1,1,[],4.57925847744,-0.229641468,6,21cc36772b7fbae50b2254bfeeebbce8,gMzzQabceeffjxhcjhr_baab
664,s362,1,1,[],4.5835632298,-0.196822759,6,204de1876466e2db38b17bd0a657ce3d,gPvQPabddeffkxnsxxn_baBb
665,s363,1,1,[11],4.58385192165,-0.234832271,6,0f8e60e8a1dbf0b8e1aeb7ac3e19ff32,gLPMPbbddeffxnrohqj_baab
666,s364,1,1,[9],4.58480897758,-0.0551081572,6,5257900fcaf3a873ff6dca8cc31e126c,gMzLQabceeffjxhcrqj_abBa
667,s365,1,1,[],4.5848423199,-0.1176546018,6,dfafd9d47f762d80728c39c45580b458,gMvQPabddeffjqsjahk_baab
668,s366,1,1,[],4.5860971084,0.169076731,6,ceb29bd6da86e00a029709f83a431434,gMzLQabceeffjqhowhj_bBab
669,s367,1,1,[],4.5875264698,-0.23922022,6,8a3d75cc8fadabafe4823c14a2b23276,gPvQPbaddeffxjkwxqs_baBb
670,s368,1,1,[],4.58791270444,-0.045651795,6,092eaa19918d75020b9157749293df3b,gMzzQabceeffjqhonxj_bBba
671,s369,1,1,[],4.5884057042,0.165982147,6,85cdddbf7c1c5450d1f4d15a785ac3bc,gvAQPbbddeffhrsrqqw_bBba
672,s370,1,1,[],4.5889325565,-0.224136976,6,82838a54601b659a214f7ddd287cf257,gvQPPcddceffxfkjhqn_bBba
673,s371,1,1,[11],4.59082705876,0.207778903,6,063fc7e80466dc4e91b9a486bbe4b79f,gLPPPcddceffhcsrhxj_abBb
674,s372,1,1,[9],4.591429357,-0.105379405,6,5e049466c239ec0b84976c226c16848f,gMzLQabceeffjqhwnxj_abBa
675,s373,1,1,[2],4.5931050724,0.211264915,6,d1048f8920949f86453701fe9d26c12d,gMLMPabddeffjqcsahr_abBB
676,s374,1,1,[],4.5938395735,-0.095650951,6,0c560aac6a77578f9dc925ed3fa2b609,gMLPPabddeffjqwrhhw_abBb
677,s375,1,1,[],4.59389457919,-0.159823143,6,78732496b6ad942beb307759cbf61ff0,gMzPPabceeffjxhjcqk_abBa
678,s376,1,1,[],4.593938067,0.125694204,6,184a1278ff3111c080b2329621191830,gPzzQabceeffjqqcjhr_baab
679,s377,1,1,[],4.5967249173,-0.207679574,6,84fdd1ca4e7606cae1a9630947bfa27a,gvPQPeedcdffnggnnew_abBa
680,s378,1,1,[4],4.59786363393,0.197274316,6,82a27a4908c89be632a264833ccac1cc,gMvQPabddeffjqsjqqs_bBab
681,s379,1,1,[],4.6006096627,-0.038093077,6,4fadde6e05361d6ae0945b2abbc617fa,gMLPPabddeffjqwrahk_abBa
682,s380,1,1,[3],4.6047411087,0.20050107,6,49a867cac78d188eab1c4bc9d8ceed00,gMvQPabddeffjxkwhqn_bBab
683,s381,1,1,[],4.61050422732,0.140001799,6,4be2bbe93bd7c9a4154de6ea0bcd175d,gvPAQbcedfefwrggxkr_abBa
684,s382,1,1,[],4.6109625244,-0.117523578,6,99233de009ce5ecc9b5d2a9ff745fc65,gMvQPabddeffwhkwaxj_bBba
685,s383,1,1,[3],4.61098664218,0.1400950172,6,bc73954de084a0566e68956ed64fb198,gMvQPabddeffjqsjaqn_baab
686,s384,1,1,[],4.6119613745,-0.156147589,6,1427212297eb4250c3b3c1dff0c9b2cf,gLLAQacdefefnkqqqwn_abBb
687,s385,1,1,[],4.6119613745,-0.072814255,6,668950f31b65a21063e8eedf548cf865,gzzMQbbeeeffxrqhxak_abBa
688,s386,1,1,[6],4.613117903,0.158795382,6,ef904a9b485c5473a542a9c4c5ff2968,gvMQPccddeffxjfohhr_baab
689,s387,1,1,[14],4.613117903,-0.091204618,6,042bac6050476a67621f3f5609bc7ee5,gzLMQbedefffxhjaqis_baab
690,s388,1,1,[],4.61516847259,-0.058529611,6,f503cd0c782314e4b9a6be50590d297a,gvMQPcddceffhwfshqn_bBab
691,s389,1,1,[],4.61804664889,-0.101181689,6,cf0e801f1cdbf12b156a2c9e7bc1d869,gMzzQabceeffjqhonhw_bBab
692,s390,1,1,[3],4.6253949149,0.224880264,6,364723df6e27e8b1f8544a8f3ee8c787,gMzLQabceeffjqhowxn_bBba
693,s391,1,1,[2],4.6277556342,-0.198335036,6,e7964fec6b647652132c3231a610eece,gPvPQbafefefqjltaqj_abBb
694,s392,1,1,[],4.62824204734,0.229481284,6,53e128f03fe460bc707adc4455a31b06,gwPMPaccdeffjnsxhhr_abBa
695,s393,1,1,[],4.6363379419,-0.208148687,6,8ec67ccf03a253f290e35ba2a3bd4e33,gMzPPabceeffjqhowhj_abBa
696,s394,1,1,[],4.6370466684,0.100990746,6,ac648c64d0be02192047eabcb72aa874,gvwQQcefffdexhhqakw_abBa
697,s395,1,1,[],4.6389150226,0.150757789,6,abb417fa39dba4f15e42ffff3dd0d162,gLLAQcecdfeftqckhjj_bBab
698,s396,1,1,[2],4.64046404284,-0.196892978,6,2c9f1c15a4f28f854e0c8752825bd0bc,gMvMQabefeffjqtaeeo_baab
699,s397,1,1,[],4.6433600647,-0.187471603,6,bc496a4988e36368111a6535e360a7ad,gPLPPabddeffkxjkaxk_baab
700,s398,1,1,[],4.64528061711,0.190283377,6,f86f8589a82cc648a63028b8cf9e82c0,gzzQPbbddeffqjnsxhw_abBa
701,s399,1,1,[],4.64728983735,-0.165558725,6,732c64c9ca22f77e78a3f98e4d4e836e,gLLMQbeddfefhqnwajk_abBb
702,s400,1,1,[],4.65035196573,0.162878719,6,e399a0cc7ca8b6393969faa78f4290ec,gvwQQcefffdexxhqakj_abBa
703,s401,1,1,[13],4.6505034231,-0.022717989,6,14121321f4d287efadce6f59d186ef9f,gLzQPbbddeffhjkwhhr_bBba
704,s402,1,1,[],4.65344163362,0.12535493,6,5d2662fd686ce8d3ceef13a978964f7d,gLzQPcddceffhcjrqqw_baBb
705,s403,1,1,[],4.65619477018,-0.227675009,6,9dc240e30827af85ba05d4d01398e06d,gLvQQcceefffqslpphj_baBb
706,s404,1,1,[],4.6583960517,-0.107552672,6,a76783cd8ade9f1695f4402527ae2fad,gLPPPcddceffhwcrqxr_baBb
707,s405,1,1,[],4.6586932207,-0.127975935,6,abc4a74ce99484675205a4299387e906,gLzAQccedfeftkxkxkj_abBa
708,s406,1,1,[],4.65955286294,0.130893249,6,d0253fe60b83e354470fc7127df00fba,gMLPPabddeffjqwjqxr_bBab
709,s407,1,1,[],4.66383092277,-0.1701614,6,679da7b44234ba4d7ec85e93cf03595b,gMzPPabceeffjqhnoxj_baab
710,s408,1,1,[6],4.6650648516,0.107946669,6,ee4d400ae2bed6764ca67dce9e39703e,gLLPQcdcfeefhsnqawk_baab
711,s409,1,1,[2],4.667042793,-0.089606156,6,3d714e25950fd739811f2005459f9f0c,gPvQPabddeffkxnsxhw_baab
712,s410,1,1,[],4.67584475841,-0.121565619,6,8dd28143a4e0b3466325313be7cf9cc3,gMzzQabceeffjxhcjqj_bBab
713,s411,1,1,[],4.6765392995,-0.2123206118,6,42c7d25173529f472cfb5006cfbae031,gMvQPabddeffjqsrahr_baBb
714,s412,1,1,[2],4.67694056749,-0.223848482,6,a25564d14421fe687568a8ad90cba1ca,gvQPPbdcdeffqckvhxj_baBb
715,s413,1,1,[14],4.67694056749,0.026151518,6,56f1fa74914dd4fd7a6901555da97247,gvQPPdcdedffqsjajqw_bBba
716,s414,1,1,[],4.6774802835,-0.163068986,6,a30c02eca0b44d8c3e176f8d9cd802de,gMzLQabceeffjxhcrhr_abBb
717,s415,1,1,[],4.6792960513,-0.191927818,6,c2bec1a874383561d2e1078f8138a3ea,gwPMPaccdeffjnsqhhw_baBb
718,s416,1,1,[],4.68390007139,0.233491254,6,cd689677ae7e174cb42acaa805086439,gPzzQabceeffjqqcjqj_baab
719,s417,1,1,[],4.6861182651,0.224290056,6,97e60399d8dd5546750564c05359c368,gvPPQbeefedfkfshfkk_abBb
720,s418,1,1,[9],4.6890487241,-0.0300530021,6,32f4ce13e223b3f775f7e78dd7fc8498,gLPzQbcdefefevkhxkk_bBba
721,s419,1,1,[],4.6931015652,0.228628676,6,8d776fea414206efae624e03a2368785,gPvQPabddeffkxnsqqn_abBb
722,s420,1,1,[2],4.7135368139,-0.199784667,6,94257fa8331d58c44fecfc36e57bdf15,gzwMQacefeefwwisskr_abBb
723,s421,1,1,[],4.7172727058,-0.209058555,6,f71e9f8d94e84b0e60fde78848d57c3e,gMzzQabceeffjqhonxk_abBb
724,s422,1,1,[],4.71939273249,-0.167387913,6,5ad69f7707ddd8bc5b2a78d3131c6700,gMzLQabceeffjqhowhw_bBba
725,s423,1,1,[14],4.72540158511,-0.059496048,6,de081f3d27a390528aa865e544371199,gvPAQdcecfefkknjxnr_baBb
726,s424,1,1,[6],4.7254015851,-0.059496048,6,993c142180ea2913878d266ade3811c4,gzwPQbcfefefxxxnnwn_baab
727,s425,1,1,[],4.7257162666,0.222915921,6,199208605d0c05db71c97454f62e1d5f,gPvQPbaddeffqjrvqqs_baBb
728,s426,1,1,[6],4.7259743699,-0.247457003,6,e16880abaf7af4d066a3421ef8442081,gvPQPccddeffrgwbwxj_baab
729,s427,1,1,[10],4.72597436989,0.0025429974,6,20058f84135fcd782b5a23ca6775ba40,gLzMQbbdfeffhjkxxkn_bBab
730,s428,1,1,[],4.7262374072,0.186858844,6,f4e1ef41c7d1fc27ef781b3d2c4bdbe9,gPvPQbaefeefxjhhqxw_baab
731,s429,1,1,[],4.7315511864,0.155107302,6,20ef44aeb4c147f29e588e2fe6f303b6,gvAQPcddceffxfnjhhr_baBb
732,s430,1,1,[],4.7333465136,-0.120717443,6,75d013b6f662d64b1983836a884acd76,gLPPPbbddeffxnonhhr_baBb
733,s431,1,1,[13],4.73729022675,-0.107367437,6,a97575b9425546f7dec6803043b00fd8,gMLPPabddeffjqwraqj_abBa
734,s432,1,1,[3],4.7372902267,-0.142632563,6,69e3484d399fff6de629d3976a0b50d5,gzMLQbcdfeffxxxkkrw_baab
735,s433,1,1,[13],4.7377175215,-0.052734015,6,06eeda486edc24c0c097f7a55c2a237f,gMLPPabddeffjqcjhxj_abBb
736,s434,1,1,[],4.74445359914,0.209596095,6,5069661388b8659b9180e9358ea9dbd7,gMvQPabddeffjqsjahr_baab
737,s435,1,1,"[2, 2]",4.74594484332,-0.057701142,6,4894eaf076b715aaf9019d63dd0cde14,gwzMQacdfeffjnxnkwb_babb
738,s436,1,1,"[2, 8]",4.74594484332,0.192298858,6,abd67695bc07d28959fd6dc188caed8c,gvLQQcfedeefwhrrwrw_baab
739,s437,1,1,[14],4.74949998187,-0.002754214,6,fc9eb2849c700999eed36a2687884264,gwwPQacefdffrrpvrrc_abBb
740,s438,1,1,[2],4.74949998187,0.002754214,6,c4389c56aa93f6a77283b1216a5cea24,gzLQPadeddffkxaqhxn_abBa
741,s439,1,1,[12],4.75170196552,-0.188285373,6,c314c6b79052b0d55fd8b95d3d684d52,gMvQPabddeffjqsjaqj_baab
742,s440,1,1,[6],4.7517019655,0.10495204,6,11fa21c2230f0f47349d7ea6cb6bd860,gzwPQaceefffrrhgvcg_baBb
743,s441,2,2,[],4.7517019655,0.10495204,6,12e6ca749085c03c90137901ac80d956,gzwQPbbddeffltqdohs_abBabBba
744,s442,1,1,[12],4.7517019655,0.188285373,6,a13bc21e11f6d46c1f0915c089558dac,gzMLQbcdefefxxxkknk_abBa
745,s443,2,2,[],4.7517019655,0.188285373,6,de5b558917f0dae25d3675b9dc5f1c1c,gzMLQbcdfeffxxxvvcv_baabbaab
746,s444,1,1,[],4.756548779,0.0257463205,6,3a898c1823a96befe6c468eac69bf468,gLLAQacdefefnkqqqsj_baBb
747,s445,1,1,[3],4.7593970822,0.188730831,6,8d543176ed53d81a5ef7a7d39fef3ae3,gvAPQcdfdffepbevxrr_babb
748,s446,1,1,[],4.7611433337,-0.069329002,6,7082544c5f9719a0070819e9592f855e,gvzQQcfeddefkxckkwr_baab
749,s447,1,1,[],4.76570899853,0.05701703,6,9661e0538c224bd3d345b44142c481ba,gPvPQbafffeexjxhqxn_abBa
750,s448,1,1,[2],4.7659399179,-0.198594564,6,331a9955e28b2a55a695e0f21e6e11ae,gvLQQedffdfewradodw_baab
751,s449,1,1,[3],4.7675769321,-0.1276070592,6,1c5ec63c8b06df87792607884b242b62,gLzAQccedfeftkqkhww_bBab
752,s450,1,1,[],4.76850985947,-0.235755075,6,84a494d2bcdc014e57452be7fc54d665,gvPAQdecdeffkcckcxs_baBb
753,s451,1,1,[],4.76988960231,0.072535397,6,4ede2c892c5482be40db7f1e8c724dda,gzMLQbcdefefqqqjjjw_bBba
754,s452,1,1,[],4.7702677014,-0.230058633,6,d84164f4c37f31a658bafc90ba42e198,gvQzQbdcefefdjoxqnw_bBab
755,s453,1,1,[14],4.7746989758,-0.24342536,6,fb9395dcef81826d808888ba63948e7b,gvwQQcdcfeffxnjxxkn_baBb
756,s454,1,1,[2],4.77469897577,0.00657464,6,214e50b012c97a6bdcf891464b4bc839,gvPQPccddeffrgwbwhj_baab
757,s455,1,1,[3],4.7779562056,-0.24911245,6,cee827bb33c78f6714a3d61f3afcda82,gLLPQcdfdeffpkqriwn_baBb
758,s456,1,1,[],4.7807548442,-0.04060561,6,80951fec0c293404ae8b45019a0fbb8c,gwzQPacdedffknqqjhn_bBab
759,s457,1,1,[2],4.7809217386,0.157451231,6,20c449b04046d1582089799bc2a5e80a,gLPLQbbdefefhjnaxrk_baBb
760,s458,1,1,[3],4.78499492597,-0.165410686,6,c5b5f9060c3a6c5d575eb3ded0bd6a0c,gvMPQddffeefxnqmmtk_bBba
761,s459,1,1,[],4.79040325663,-0.138149663,6,166ac81ee404dcd44af4e0bd09f61411,gvLQQefceedfrxrrrkj_bBab
762,s460,1,1,[],4.79785088384,0.133928611,6,7465ea41528883eef87301960d865ffa,gvLQQefceedffhssfks_bBba
763,s461,1,1,[2],4.80028258067,-0.17688071,6,619907b908cd23f2832a1df1cfca19c7,gzPzQbdcefefpwgxqkj_baBb
764,s462,1,1,[],4.8054933554,0.2208514,6,3728eca83d104e0a01a07150beb93108,gvMAQdeddfeflhckxrk_abBa
765,s463,1,1,[13],4.8138191861,0.25,6,5a9dad56d3e6e996806ddc8da724fdaa,gzMzQbcdefffxxxhqdm_BbBa
766,s464,1,1,"[3, 3]",4.8138191861,0.0,6,9e205cd5cfe63eb383175712c08293cd,gzMzQbcdefffxxxhqul_baab
767,s465,1,1,[],4.8166144929,0.200240868,6,71e090a872bc74113692f4daf732c835,gzPPPbbddeffxkgkxxn_bBab
768,s466,1,1,[],4.81683429855,-0.197353572,6,30f794d46068ccc44e929f801ab0885c,gMLMPabddeffwhfkxxk_bBab
769,s467,1,1,[],4.8205568675,0.130047519,6,81fbb12717c524d843d1f50780a08f4a,gLwQPbcdedffhhxxrxj_abBb
770,s468,1,1,[],4.83313587263,0.10485177,6,836f2d8336ddb88cfa26b9861ab52f1b,gLLAQacdefefnkxaxjj_baBb
771,s469,1,1,[],4.8380493627,-0.18387392,6,1f2059edfc84dd21526833d5e08895ab,gLwQPcbedeffltilsak_baBb
772,s470,1,1,[2],4.83866765966,0.141800565,6,d31ad7dac3e2d58b80c230a012655c4d,gwLAQacedfefjkxxxrj_abBa
773,s471,1,1,[],4.8424787603,0.0084430622,6,0826a7aac9042a942c5b527e26faff28,gPvMQbadfeefxjkhhjj_abBa
774,s472,1,1,[],4.84354265959,-0.021284381,6,9a64cb31271dce61aae5d499d4d54de9,gzzMQbbdefefqwnqqjj_bBab
775,s473,1,1,[],4.8442003397,0.176967443,6,5ea6244bf641165dcad260d59ba841e0,gPvPQbadfeefxjwhxjw_abBb
776,s474,1,1,[],4.8461107696,0.173005852,6,1a6a8cafd78fd716e13f2d0529fd8d6c,gwzQPacdedffjnqqjqj_bBab
777,s475,1,1,[6],4.8468232743,-0.201963022,6,afc1f0b794c0b03186cee379e4e04bfa,gMvQPabddeffkxowhqj_abBb
778,s476,1,1,[],4.8478660193,-0.099606988,6,d94482d2c05b54981b499bab813614ff,gMvQPabddeffnxnsqqj_abBb
779,s477,1,1,[16],4.85117075733,0.104405772,6,85616db95fde2b965f8fefa64b7f139c,gPLLQabdefefrxkaxjr_baab
780,s478,1,1,[4],4.85117075733,-0.145594228,6,e99b83eb3e4cc600fd964bf80cbe3906,gLwPQbcdefffxxajsjb_abBb
781,s479,1,1,[4],4.8511707573,0.145594228,6,4c080ef602aefb40c5b1db2db78e4a2d,gvAPQcdfefefibppiqc_bBba
782,s480,1,1,[4],4.85117075733,0.104405772,6,50618ea0ef4dd9d14805d3fe5ad0629c,gvLQQefedeffkhnkwqx_bBab
783,s481,1,1,[3],4.8522196435,-0.154604283,6,49dc8f480c1460f997568cbf326775b2,gLzPQbdeffefljaimmb_bBba
784,s482,1,1,[],4.8529737876,0.110535341,6,ac1c4762783f97b980c7de33e0d797cc,gwLQPadeddffjqqxhhk_bBba
785,s483,1,1,[6],4.8530161115,-0.211336772,6,a02ba3a1a9583c7114031b0c9c68a2e5,gwLAQacedfefrnxxqjs_bBba
786,s484,1,1,[],4.85343933334,0.213723315,6,458d53e6435a8e728463a9008c42ddfd,gMvMQabdfeefjxwhxjw_abBb
787,s485,1,1,[2],4.8536897259,0.126540597,6,008ea95adc3427440b90d580e5048e9e,gMLLQabdfeefjqcahkw_baBb
788,s486,1,1,[6],4.8583304079,-0.077529167,6,42e001bc403f59696615783c4c66afc7,gvPAQceceeffwrgbwqj_baab
789,s487,1,1,[14],4.85833040789,0.172470833,6,582e4ff089a901742c391b1381e89ba0,gvPQPedceeffsjsjsxk_bBba
790,s488,1,1,[11],4.86113752426,0.078156181,6,fa962d4b1754e7e3c22ebbe425f96918,gLLMQcdeffefhsmhiqv_bBba
791,s489,1,1,[3],4.86113752426,-0.171843819,6,cc02ddad68d3a254beccae19422006f7,gvMMQdcedfffiwhrhsf_baab
792,s490,1,1,[],4.86964861217,-0.009193314,6,d2401f592e4fde784e66d097f0c04ef4,gwzQPacdedffjnqqwqn_abBa
793,s491,1,1,"[2, 8]",4.8711828917,-0.071430489,6,99606e038d0457e11f06680bdac8ffb9,gvPQPcceeeffrwwwrhw_abBa
794,s492,1,1,"[2, 2]",4.87118289168,0.178569511,6,308e15db49af8b00462e13679010c8ce,gvQMPbcddeffhcnvhxn_baab
795,s493,1,1,[3],4.8736769989,-0.073429306,6,caeb365a66cbde0f282d780152af125f,gvzQQdeffdfevnexrmn_abBb
796,s494,1,1,[],4.87555036075,-0.013092588,6,ae9490a9f5b935cee45a0d549f5bf753,gMvPQabeefefjqhxhqr_baBb
797,s495,1,1,[3],4.8769995688,-0.012556471,6,12c8e33ec51ae53d5f146d7db56a8381,gvPPQedffefeskemkxw_baab
798,s496,1,1,[9],4.88044542892,0.040227745,6,43b8603196126ad5eb39157f522a55ff,gvPAQedccfefssjnhjk_bBba
799,s497,1,1,[3],4.88053645925,-0.229514697,6,bce921930d4af49e6fe824b95bb11cb8,gzwPQaceefffkrhgvcg_bBab
800,s498,1,1,[8],4.8810973133,-0.183434368,6,3dfe6bdea04a1f474e1a12875639bb78,gLLQPacdedffjkqxwxj_bBba
801,s499,1,1,[6],4.8817115366,-0.145833333,6,c852777167f82d324b11427dda7574b0,gvAPQcdfdffepbevxrk_babb
802,s500,1,1,[4],4.88641139402,-0.115525675,6,ef5d7e4ec0c0cdd0b0fe47b9bb3fb065,gzMLQbcdefefxxxnknk_bBba
803,s501,1,1,[2],4.8867003134,0.114714619,6,ca8f6a3368b523ba4fc40ce0678a7fd7,gMvPQabfffeejqqxhqj_bBba
804,s502,1,1,[],4.8926954965,-0.0782858,6,c11912bdd959d7d39e6914ccc8f44ee4,gvPAQdecdeffkcckcxw_baBb
805,s503,2,2,[],4.8937641326,-0.079473935,6,032baa5e1cc8ddc1c54268ac799156a4,gMLLQabdfeffshrqqcb_bBbaabBa
806,s504,1,1,[2],4.8937641326,-0.079473935,6,abc4d4138b04344b5baddf697dd16e1c,gPvPQbadfeefxjnhxnw_baBb
807,s505,1,1,[2],4.8937641326,-0.162807269,6,664476b9b6c5d07970ab11778e9f73a0,gPvPQbaefeefxjhhqxs_bBba
808,s506,2,2,[],4.8937641326,0.162807269,6,d8471d1dea21e5f72a19be399b77d72d,gMLLQabdfeffjxrqqbv_abBaabBa
